artist,song,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
David Brent,Native American - Alternate Version,0.654,0.0682,-16.209,0.0471,0.98,0.000102,0.101,0.0683,74.035
David Brent,Life On The Road - Alternate Version,0.682,0.163,-13.565,0.0314,0.951,0.251,0.093,0.464,129.076
David Brent,Slough - Alternate Version,0.466,0.251,-12.24,0.0286,0.96,0.000692,0.108,0.166,75.015
David Brent,Cards We're Dealt,0.887,0.614,-7.652,0.213,0.131,0.000172,0.206,0.684,99.978
Devin Townsend,Daddy,0.623,0.533,-16.008,0.0368,0.2,0.637,0.374,0.578,104.063
Devin Townsend,Flight,0.386,0.322,-16.648,0.0302,0.698,0.704,0.269,0.0793,97.101
Devin Townsend,The Code,0.658,0.466,-14.47,0.0409,0.551,0.135,0.223,0.382,115.976
Devin Townsend,Moon,0.658,0.413,-13.956,0.0328,0.268,0.805,0.373,0.242,107.992
Devin Townsend,Pier,0.538,0.249,-25.146,0.062,0.567,0.894,0.0898,0.156,107.986
Devin Townsend,Ether,0.598,0.462,-18.273,0.0371,0.239,0.83,0.342,0.575,105.012
Devin Townsend,Hejda,0.542,0.366,-23.22,0.0697,0.592,0.794,0.14,0.372,162.003
Devin Townsend,Forgive Me,0.569,0.403,-17.186,0.035,0.463,0.73,0.264,0.681,151.978
Devin Townsend,Broken,0.224,0.223,-20.944,0.0325,0.841,0.978,0.136,0.0392,107.941
Devin Townsend,Bones,0.199,0.303,-13.373,0.0303,0.751,0.314,0.112,0.111,102.052
Devin Townsend,Deathscope,0.234,0.389,-17.602,0.0764,0.81,0.899,0.102,0.0807,61.367
Devin Townsend,The Field,0.346,0.247,-13.684,0.0309,0.721,0.322,0.13,0.343,129.584
Devin Townsend,The Bridge,0.273,0.298,-12.442,0.0343,0.759,0.957,0.119,0.0372,139.934
Devin Townsend,Pure,0.184,0.00762,-35.204,0.0454,0.988,0.829,0.0871,0.05,74.661
Mon Laferte,Ronroneo,0.572,0.637,-9.428,0.0611,0.435,0.0,0.0796,0.676,79.946
Mon Laferte,No Te Me Quites De Acá,0.679,0.546,-8.903,0.0527,0.66,0.0,0.37,0.477,115.166
Mon Laferte,Por Qué Me Fui A Enamorar De Ti,0.638,0.83,-5.11,0.0534,0.48,0.0,0.142,0.769,94.968
Mon Laferte,Quédate Esta Noche,0.383,0.601,-6.588,0.0352,0.512,0.0,0.337,0.352,169.595
Mon Laferte,El Mambo,0.446,0.86,-4.474,0.0925,0.736,1.63e-06,0.435,0.794,126.224
Mon Laferte,El Beso,0.732,0.84,-7.07,0.115,0.254,1.69e-05,0.187,0.717,102.993
Mon Laferte,Cumbia Para Olvidar,0.596,0.578,-11.243,0.0817,0.602,2.5e-06,0.0946,0.853,160.081
Mon Laferte,Funeral,0.695,0.452,-8.143,0.0424,0.741,0.0,0.164,0.424,95.011
Mon Laferte,Si Alguna Vez,0.739,0.613,-5.663,0.0287,0.753,0.0,0.39,0.855,126.952
Mon Laferte,Pa’ Dónde Se Fue,0.319,0.831,-4.543,0.053,0.359,0.109,0.344,0.615,177.462
Mon Laferte,Que Sí,0.662,0.706,-5.493,0.0459,0.0965,6.73e-06,0.172,0.721,128.962
Mon Laferte,Ana,0.52,0.82,-3.663,0.0359,0.0957,0.00168,0.312,0.663,129.965
Mon Laferte,Yo Te Qui,0.714,0.599,-4.26,0.0569,0.632,0.0107,0.103,0.824,145.231
Mon Laferte,Primaveral,0.63,0.63,-5.45,0.0247,0.293,0.254,0.102,0.561,99.972
Mon Laferte,No Te Fumes Mi Mariguana,0.541,0.779,-4.116,0.048,0.211,0.000758,0.131,0.651,143.081
Mon Laferte,Cielito De Abril,0.499,0.38,-8.327,0.0259,0.745,0.0181,0.126,0.37,85.037
Mon Laferte,Flaco,0.434,0.41,-5.731,0.0258,0.204,0.00315,0.199,0.322,146.574
Mon Laferte,La Trenza,0.796,0.414,-7.299,0.0334,0.767,0.00223,0.102,0.378,99.017
Mon Laferte,Alelí,0.497,0.315,-8.033,0.0306,0.622,0.0,0.162,0.536,173.732
Mon Laferte,Vendaval,0.455,0.476,-6.923,0.035,0.563,0.000611,0.232,0.229,170.109
Mon Laferte,Palomita,0.638,0.468,-8.2,0.0286,0.739,0.00448,0.0943,0.274,106.887
Mon Laferte,Cuando Era Flor,0.568,0.643,-6.736,0.0605,0.375,0.0066,0.131,0.469,177.663
Alannah Myles,Make Me Happy,0.629,0.845,-6.283,0.0394,0.0037,0.00393,0.0521,0.646,90.323
Alannah Myles,Sonny Say You Will,0.528,0.429,-9.194,0.0261,0.146,0.00109,0.0622,0.203,134.367
Alannah Myles,Tumbleweed,0.646,0.855,-7.181,0.0311,0.0175,0.0,0.107,0.886,129.422
Alannah Myles,Livin' on a Memory,0.626,0.729,-8.032,0.0315,0.0493,0.00147,0.035,0.445,110.02
Alannah Myles,Song Instead of a Kiss,0.224,0.299,-9.586,0.029,0.744,0.00242,0.202,0.109,135.426
Alannah Myles,Love in the Big Town,0.625,0.789,-6.81,0.0267,0.00401,0.0,0.202,0.643,99.397
Alannah Myles,The Last Time I Saw William,0.75,0.478,-10.28,0.0323,0.166,0.00022,0.102,0.372,111.32
Alannah Myles,Lies and Rumours,0.56,0.941,-7.501,0.0455,0.00172,6.09e-06,0.13,0.779,103.008
Alannah Myles,Rockinghorse,0.682,0.59,-8.417,0.0312,0.222,0.000724,0.104,0.926,90.951
Mon Laferte,Tormento,0.483,0.385,-8.274,0.0257,0.209,0.0,0.206,0.288,72.967
Mon Laferte,El Cristal,0.551,0.427,-8.266,0.0261,0.457,0.0628,0.0875,0.451,91.974
Mon Laferte,El Diablo,0.37,0.66,-8.165,0.0911,0.0451,0.0,0.297,0.902,164.88
Mon Laferte,Amor Completo,0.393,0.418,-8.976,0.0269,0.664,5.46e-05,0.108,0.346,175.548
Mon Laferte,Un Alma En Pena,0.448,0.443,-8.047,0.0603,0.847,0.0,0.0619,0.544,81.787
Mon Laferte,Salvador,0.562,0.496,-9.15,0.0275,0.26,4.14e-05,0.106,0.46,100.063
Mon Laferte,Si Tú Me Quisieras,0.317,0.745,-6.479,0.162,0.458,0.0,0.338,0.621,209.795
Mon Laferte,Malagradecido,0.578,0.129,-11.082,0.114,0.844,0.0,0.23,0.0394,135.924
Mon Laferte,La Noche Del Día Que Llovió En Verano,0.423,0.192,-14.335,0.132,0.883,0.000484,0.102,0.0644,203.908
Cordovas,All I Found,0.422,0.61,-6.809,0.0466,0.17,0.00443,0.104,0.642,150.62
Cordovas,Southern Rain,0.214,0.81,-5.281,0.0714,0.19,0.0184,0.139,0.666,202.836
Cordovas,Maria,0.781,0.439,-12.03,0.0275,0.735,0.395,0.0979,0.676,110.03
Cordovas,Step Back Red,0.381,0.707,-6.807,0.0321,0.0609,0.00254,0.255,0.54,149.887
Cordovas,Storms,0.419,0.853,-6.149,0.0426,0.0124,0.251,0.269,0.755,166.832
Cordovas,Old Dog,0.6,0.641,-7.779,0.027,0.163,0.0102,0.0886,0.811,139.065
Cordovas,Salame,0.462,0.126,-14.359,0.0364,0.905,1.17e-05,0.117,0.151,77.996
ANGRA,Live and Learn,0.431,0.984,-5.131,0.0907,0.00591,2.67e-06,0.065,0.167,144.996
ANGRA,Bleeding Heart,0.5,0.545,-7.115,0.0277,0.165,0.0,0.367,0.118,123.974
ANGRA,Hunters and Prey,0.56,0.892,-6.74,0.0366,0.00286,0.00203,0.102,0.679,114.986
ANGRA,Eyes of Christ,0.512,0.937,-5.403,0.0467,0.0622,2.81e-06,0.0792,0.469,105.021
ANGRA,Rebirth (Acoustic Version),0.348,0.596,-7.498,0.0291,0.501,0.0,0.111,0.343,74.179
ANGRA,Heroes of Sand (Acoustic Version),0.379,0.702,-6.815,0.0397,0.0819,0.0,0.0464,0.336,160.049
ANGRA,Mama,0.54,0.861,-7.479,0.0493,0.0538,0.0096,0.114,0.467,83.003
ANGRA,Caça E Caçador,0.566,0.793,-7.544,0.0405,0.046,0.00026,0.39,0.556,114.99
Firehouse,Rock On the Radio,0.534,0.787,-10.579,0.0429,0.000132,0.0025,0.366,0.319,83.896
Firehouse,All She Wrote (Live),0.603,0.759,-10.393,0.0322,3.85e-05,0.0162,0.148,0.376,121.214
Firehouse,Shake & Tumble,0.631,0.756,-9.674,0.0299,5.56e-05,0.0304,0.109,0.712,102.278
Firehouse,Don't Treat Me Bad,0.616,0.807,-11.4,0.0348,0.000303,2.37e-05,0.193,0.637,111.054
Firehouse,Oughta Be A Law,0.572,0.838,-10.759,0.0436,0.000709,1.53e-06,0.0613,0.575,125.039
Firehouse,Lover's Lane,0.382,0.868,-11.205,0.052,8.39e-06,0.0441,0.147,0.212,169.559
Firehouse,Home Is Where the Heart Is,0.528,0.754,-11.525,0.0338,3.53e-05,0.0173,0.134,0.16,129.204
Firehouse,Don't Walk Away,0.557,0.754,-10.672,0.0311,9.85e-06,2.99e-06,0.238,0.591,111.67
Firehouse,Seasons Of Change,0.508,0.293,-14.601,0.0797,0.535,0.827,0.136,0.379,125.916
Firehouse,Overnight Sensation (Live),0.448,0.836,-11.251,0.0394,3.91e-06,0.198,0.172,0.333,154.465
Firehouse,Love of a Lifetime,0.472,0.48,-11.893,0.0308,0.000204,0.00275,0.0914,0.126,123.023
Firehouse,Helpless,0.522,0.887,-9.907,0.0453,7.65e-06,0.00458,0.338,0.632,148.921
Mario Diaz,Cuando el Corazón Se Cala,0.658,0.898,-4.961,0.0869,0.449,0.0,0.0327,0.821,152.015
Mario Diaz,Gloria Bendita,0.729,0.859,-5.374,0.0653,0.512,0.0,0.203,0.814,110.088
Mario Diaz,Tú Dices y no Dices Na',0.647,0.75,-4.862,0.0386,0.259,0.0,0.0639,0.961,99.99
Mario Diaz,Loco Corazón,0.516,0.582,-7.258,0.0527,0.831,0.0,0.105,0.414,119.854
Karamba,Búscate la Vida,0.472,0.72,-5.086,0.0461,0.649,0.0,0.115,0.662,189.911
Mario Diaz,Homenaje a la Mía Vida,0.733,0.918,-5.413,0.0893,0.399,0.0,0.0656,0.779,108.217
Karamba,Dejame Volar,0.715,0.4,-8.099,0.0335,0.519,0.0,0.074,0.285,115.175
Karamba,Se Acabó el Querer,0.72,0.777,-5.596,0.0412,0.526,0.0,0.0831,0.882,99.982
Mario Diaz,Inténtalo,0.592,0.812,-5.954,0.0491,0.507,0.0,0.337,0.931,164.013
Mario Diaz,Pídeme Perdón,0.785,0.796,-4.726,0.0551,0.557,0.0,0.0369,0.798,129.966
Karamba,Gavilán,0.71,0.831,-6.527,0.0799,0.154,0.0,0.151,0.942,100.013
Karamba,Abrazo Roto,0.546,0.244,-10.334,0.0465,0.92,0.0,0.11,0.38,73.322
Arnocorps,Unbelievable Intro,0.483,0.877,-6.024,0.0414,1.2e-05,0.289,0.621,0.103,129.032
Arnocorps,Mr. Freeze,0.508,0.989,-3.445,0.0509,0.000785,0.000703,0.255,0.338,101.028
Arnocorps,Junior,0.31,0.976,-4.44,0.09,0.000219,0.0337,0.112,0.183,189.146
Arnocorps,Kindergarten Cop,0.364,0.94,-3.764,0.0398,8.97e-06,0.298,0.19,0.389,76.637
Arnocorps,Jingle All the Way,0.474,0.959,-4.023,0.061,9.63e-05,0.000153,0.104,0.512,133.439
Arnocorps,Handsome Stranger,0.299,0.954,-4.518,0.0922,4.94e-05,0.00171,0.0503,0.171,188.808
Arnocorps,Twins,0.295,0.969,-3.38,0.0724,4.77e-05,0.0088,0.353,0.357,189.953
Arnocorps,Arno Intro,0.347,0.995,-6.599,0.0834,0.00108,0.0337,0.12,0.235,100.075
Arnocorps,Predator,0.231,0.985,-4.418,0.224,0.000244,5.92e-05,0.257,0.184,164.57
Arnocorps,True Lies,0.474,0.974,-3.948,0.0947,0.000744,0.0,0.27,0.367,105.251
Arnocorps,Total Recall,0.266,0.969,-4.457,0.0877,0.00206,0.0,0.143,0.212,96.489
Arnocorps,Commando,0.312,0.926,-4.43,0.104,0.00141,0.00101,0.188,0.441,113.76
Arnocorps,Collateral Damage,0.324,0.987,-4.165,0.119,0.00231,0.00288,0.125,0.217,105.862
Arnocorps,End of Days,0.316,0.941,-4.667,0.0783,0.000836,4.62e-06,0.113,0.151,96.695
Arnocorps,Sixth Day,0.254,0.976,-4.032,0.113,0.000293,7.73e-05,0.175,0.369,167.519
Arnocorps,Running Man,0.256,0.967,-4.417,0.158,0.00173,8.36e-05,0.132,0.231,161.807
Arnocorps,Raw Deal,0.381,0.993,-4.168,0.125,0.000607,0.000165,0.325,0.21,86.746
Arnocorps,Eraser,0.18,0.973,-3.932,0.141,0.00159,9.57e-05,0.136,0.165,187.401
Arnocorps,Crom (Strong on His Mountain),0.255,0.939,-3.962,0.135,0.00881,0.0233,0.424,0.293,186.664
Arnocorps,Wheel of Pain,0.386,0.966,-6.996,0.0636,5.35e-06,0.959,0.16,0.651,143.877
Arnocorps,Terminator,0.328,0.896,-4.64,0.122,0.00341,0.000862,0.077,0.452,166.777
Arnocorps,Last Action Hero,0.174,0.964,-3.977,0.0577,0.00146,1.72e-06,0.106,0.532,190.1
The Highwaymen,Silver Stallion,0.625,0.523,-14.647,0.0311,0.526,0.0564,0.252,0.723,148.03
The Highwaymen,Born and Raised in Black and White,0.731,0.527,-11.761,0.0334,0.571,5.05e-06,0.221,0.692,124.567
The Highwaymen,Two Stories Wide,0.489,0.293,-14.878,0.0323,0.835,0.0513,0.165,0.249,149.805
The Highwaymen,We're All in Your Corner,0.538,0.255,-14.274,0.0323,0.71,3.42e-05,0.163,0.27,123.012
The Highwaymen,American Remains,0.684,0.495,-13.877,0.0422,0.47,6.98e-05,0.157,0.528,101.999
The Highwaymen,Anthem '84,0.581,0.282,-16.719,0.0287,0.17,0.000246,0.119,0.565,78.217
The Highwaymen,Angels Love Bad Men,0.756,0.33,-17.042,0.0288,0.474,0.000233,0.0502,0.378,110.028
The Highwaymen,Songs That Make a Difference,0.709,0.256,-16.659,0.0329,0.65,0.000101,0.115,0.729,143.979
The Highwaymen,Living Legend,0.629,0.394,-16.382,0.0281,0.123,0.00111,0.0554,0.614,84.98
The Highwaymen,Texas,0.728,0.412,-16.386,0.0353,0.355,0.00463,0.341,0.336,102.014
Matt Mitchell & the Coldhearts,Black Diamonds,0.445,0.827,-6.464,0.0443,0.00377,0.0,0.311,0.525,84.039
Matt Mitchell & the Coldhearts,Home,0.41,0.824,-6.583,0.0323,0.000439,2.34e-06,0.218,0.55,137.993
Matt Mitchell & the Coldhearts,On & On,0.406,0.807,-5.337,0.0334,0.00395,0.0,0.315,0.515,153.998
Matt Mitchell & the Coldhearts,Dare You to Watch,0.509,0.81,-5.767,0.0323,0.00198,0.0,0.136,0.47,125.035
Matt Mitchell & the Coldhearts,Kings & Queens,0.437,0.726,-6.462,0.0359,0.0258,0.0,0.0991,0.43,129.947
Matt Mitchell & the Coldhearts,Unavailable,0.514,0.896,-5.09,0.0468,0.0066,3.36e-06,0.148,0.249,100.019
Matt Mitchell & the Coldhearts,Do You Wanna Be My God,0.595,0.893,-5.469,0.0329,0.00465,0.0,0.784,0.608,125.973
Matt Mitchell & the Coldhearts,Old Enough & Ugly Enough,0.518,0.618,-6.141,0.0253,0.236,0.0239,0.113,0.385,74.99
Matt Mitchell & the Coldhearts,Wave Goodbye,0.211,0.875,-6.39,0.0486,0.0114,7.9e-05,0.433,0.242,74.946
Matt Mitchell & the Coldhearts,Everything to You,0.585,0.706,-7.329,0.0334,0.0856,4.81e-05,0.237,0.313,129.983
Matt Mitchell & the Coldhearts,Keep Me Safe,0.22,0.544,-8.556,0.0376,0.849,1.72e-06,0.196,0.174,49.761
Matt Mitchell & the Coldhearts,Waiting for the Sun,0.429,0.771,-6.125,0.032,0.0109,0.0,0.098,0.292,140.059
Orita Nobotta,崖の上のポニョ - Brass Rock Ver.,0.718,0.573,-7.119,0.0282,0.632,0.372,0.0553,0.687,120.062
Orita Nobotta,晴れた日に... - スーパー・サウンド・コレクション Vol.2 魔女の宅急便組曲,0.334,0.206,-12.254,0.0324,0.982,0.873,0.146,0.156,111.087
Orita Nobotta,仕事はじめ - スーパー・サウンド・コレクション Vol.2 魔女の宅急便組曲,0.767,0.273,-10.373,0.0404,0.954,0.95,0.105,0.926,88.019
Orita Nobotta,海の見える街 - スーパー・サウンド・コレクション Vol.2 魔女の宅急便組曲,0.595,0.261,-10.725,0.0258,0.967,0.89,0.353,0.479,104.086
Orita Nobotta,旅立ち - スーパー・サウンド・コレクション Vol.2 魔女の宅急便組曲,0.198,0.225,-10.913,0.0363,0.981,0.672,0.0744,0.0439,72.154
Orita Nobotta,人生のメリーゴーランド - Jazz Ver.,0.413,0.504,-7.004,0.0332,0.744,0.893,0.0738,0.608,179.764
Orita Nobotta,Cave of Mind - Trumpet Solo Feature,0.107,0.126,-14.464,0.0384,0.973,0.9,0.0718,0.0374,65.242
Orita Nobotta,アシタカとサン - Piano Solo Feature,0.338,0.126,-14.419,0.0284,0.975,0.911,0.107,0.0648,79.882
Orita Nobotta,千と千尋の神隠し組曲(I. あの夏へ),0.273,0.207,-11.095,0.0343,0.981,0.836,0.137,0.0386,81.889
Orita Nobotta,千と千尋の神隠し組曲(II. 竜の少年),0.522,0.434,-7.526,0.0289,0.939,0.706,0.161,0.471,112.204
Orita Nobotta,千と千尋の神隠し組曲(III. 神さま達 ),0.718,0.327,-9.074,0.0494,0.959,0.157,0.0937,0.147,116.006
Orita Nobotta,千と千尋の神隠し組曲(IV. ふたたび),0.224,0.201,-9.759,0.0298,0.972,0.902,0.15,0.121,91.084
Orita Nobotta,千と千尋の神隠し組曲(V. いつも何度でも),0.248,0.174,-10.532,0.0359,0.973,0.824,0.11,0.163,86.562
Orita Nobotta,君をのせて,0.242,0.254,-10.556,0.0366,0.971,0.0421,0.0932,0.0961,69.628
Orita Nobotta,ひこうき雲,0.384,0.302,-10.636,0.0271,0.882,0.932,0.105,0.254,87.952
Orita Nobotta,メドレー:さんぽ/風のとおり道/ねこバス/となりのトトロ - Jazz コレクション Vol.1 〜映画「となりのトトロ」より〜,0.445,0.423,-8.195,0.0274,0.621,0.0312,0.341,0.379,91.995
Joe Hisaishi,The Legend of Ashitaka,0.131,0.203,-17.874,0.0362,0.863,0.9,0.107,0.192,81.082
Joe Hisaishi,Princess Mononoke,0.142,0.101,-21.095,0.033,0.924,0.854,0.115,0.119,71.959
Joe Hisaishi,ta•ta•ri•gami,0.339,0.243,-20.577,0.0364,0.49,0.889,0.327,0.0929,102.691
Joe Hisaishi,Ashitaka and San,0.245,0.131,-21.254,0.0295,0.951,0.9,0.0925,0.129,83.113
Joe Hisaishi,Nostalgia,0.262,0.15,-19.101,0.0289,0.971,0.892,0.188,0.0798,88.012
Joe Hisaishi,Cinema Nostalgia,0.214,0.219,-19.027,0.0341,0.952,0.913,0.132,0.0972,88.178
Joe Hisaishi,La Pioggia,0.202,0.13,-23.053,0.0333,0.948,0.856,0.134,0.0551,64.066
Joe Hisaishi,Hanna-Bi,0.244,0.14,-18.04,0.0316,0.976,0.938,0.222,0.0949,79.897
Joe Hisaishi,Sonatine,0.319,0.217,-21.187,0.0332,0.874,0.928,0.116,0.346,106.815
Joe Hisaishi,Tango X.T.C.,0.22,0.232,-20.611,0.0332,0.899,0.853,0.147,0.191,106.863
Joe Hisaishi,Madness,0.425,0.193,-21.555,0.0399,0.909,0.917,0.696,0.3,141.891
Joe Hisaishi,Friends,0.422,0.0734,-21.189,0.04,0.993,0.873,0.103,0.111,134.63
Joe Hisaishi,Asian Dream Song,0.215,0.3,-18.146,0.0413,0.855,0.936,0.785,0.228,84.848
Rodrigo y Gabriela,Tamacun (Remastered),0.547,0.917,-7.782,0.0363,0.8,0.896,0.101,0.968,128.54
Rodrigo y Gabriela,Diablo Rojo (Remastered),0.553,0.903,-7.505,0.0465,0.8,0.914,0.09,0.928,138.41
Rodrigo y Gabriela,Vikingman (Remastered),0.375,0.838,-9.937,0.0461,0.867,0.91,0.352,0.886,94.217
Rodrigo y Gabriela,Satori (Remastered),0.445,0.696,-13.002,0.0324,0.795,0.897,0.141,0.714,110.666
Rodrigo y Gabriela,Ixtapa (Remastered),0.381,0.748,-10.768,0.0308,0.73,0.886,0.121,0.491,116.058
Rodrigo y Gabriela,Stairway To Heaven (Remastered),0.502,0.509,-11.745,0.0506,0.84,0.8,0.125,0.55,112.282
Rodrigo y Gabriela,Orion (Remastered),0.508,0.646,-9.284,0.0371,0.816,0.881,0.0776,0.693,128.032
Rodrigo y Gabriela,Juan Loco (Remastered),0.499,0.894,-9.094,0.0335,0.848,0.89,0.102,0.852,114.179
Rodrigo y Gabriela,PPA (Remastered),0.462,0.806,-9.677,0.036,0.875,0.899,0.11,0.832,107.658
Rodrigo y Gabriela,Senorita XXX (Remastered) [Bonus Track],0.589,0.673,-11.458,0.033,0.926,0.914,0.0963,0.896,127.969
Rodrigo y Gabriela,Amuleto (Remastered) [Bonus Track],0.59,0.785,-9.758,0.0371,0.798,0.788,0.0837,0.963,127.229
Rodrigo y Gabriela,Tamacun (Live At The Olympia Theatre),0.516,0.9,-9.521,0.0584,0.681,0.813,0.981,0.961,133.069
Rodrigo y Gabriela,Diem (Live At The Olympia Theatre),0.487,0.837,-11.679,0.0422,0.514,0.874,0.711,0.817,133.206
Rodrigo y Gabriela,Satori (Live At The Olympia Theatre),0.462,0.567,-14.897,0.046,0.823,0.881,0.677,0.844,133.121
Rodrigo y Gabriela,Foc (Live At The Olympia Theatre),0.512,0.778,-11.615,0.0461,0.756,0.886,0.747,0.715,132.899
Rodrigo y Gabriela,Ixtapa (Live At The Olympia Theatre),0.432,0.575,-14.461,0.0499,0.796,0.942,0.425,0.599,123.017
Rodrigo y Gabriela,Orion (Live At The Olympia Theatre),0.63,0.683,-9.43,0.0471,0.536,0.894,0.539,0.647,128.745
Rodrigo y Gabriela,Medley: One / Take 5 (Live At The Olympia Theatre),0.497,0.332,-17.869,0.044,0.92,0.88,0.238,0.474,126.807
Rodrigo y Gabriela,Mr. Tang (Live At The Olympia Theatre),0.458,0.722,-10.773,0.0634,0.853,0.901,0.683,0.591,80.526
Rodrigo y Gabriela,Diablo Rojo (Live At The Olympia Theatre),0.53,0.892,-8.483,0.0753,0.699,0.91,0.696,0.728,143.335
Fozzy,Nameless Faceless,0.558,0.965,-4.007,0.149,0.000834,1.62e-06,0.0889,0.736,128.04
Fozzy,Enemy,0.485,0.968,-4.226,0.173,0.000106,4.14e-05,0.44,0.581,103.021
Fozzy,Wanderlust (feat. Zakk Wylde),0.45,0.883,-3.384,0.0619,0.00481,1.25e-06,0.121,0.6,120.012
Fozzy,All That Remains,0.433,0.959,-4.415,0.265,0.00385,0.037,0.36,0.225,90.049
Fozzy,The Test,0.466,0.931,-3.739,0.179,0.014,2.25e-06,0.599,0.494,110.059
Fozzy,It's A Lie (feat. Bonecrusher),0.506,0.919,-4.096,0.151,0.00761,2.44e-05,0.384,0.553,95.938
Fozzy,Daze Of The Weak,0.45,0.966,-3.796,0.154,0.000809,0.00401,0.209,0.666,113.971
Fozzy,The Way I Am,0.478,0.908,-3.819,0.127,0.000221,0.000245,0.0847,0.72,100.066
Fozzy,Lazarus,0.444,0.953,-3.68,0.159,0.000253,0.00838,0.329,0.585,107.988
Fozzy,Born Of Anger (feat. Marty Friedman),0.424,0.967,-3.948,0.201,0.00129,0.00543,0.254,0.511,119.953
Myrath,Jasmin,0.467,0.849,-9.285,0.0935,0.00996,0.943,0.202,0.0623,109.931
Myrath,Believer,0.405,0.971,-4.422,0.0461,0.000853,5.26e-06,0.332,0.464,96.03
Myrath,Get Your Freedom Back,0.541,0.952,-4.673,0.0588,4.14e-05,1.65e-06,0.0398,0.49,120.029
Myrath,Nobody's Lives,0.327,0.932,-5.16,0.0507,0.0018,9.11e-06,0.0958,0.121,153.92
Myrath,The Needle,0.521,0.954,-4.861,0.0429,4.32e-05,0.000221,0.345,0.485,110.024
Myrath,Through Your Eyes,0.443,0.941,-4.513,0.0565,0.000312,0.0,0.0896,0.206,130.028
Myrath,The Unburnt,0.249,0.951,-4.241,0.0688,0.000219,0.0,0.17,0.379,100.503
Myrath,I Want To Die,0.365,0.858,-4.478,0.0356,0.000731,0.0,0.0807,0.387,84.921
Myrath,Duat,0.272,0.902,-4.15,0.058,0.00106,0.0,0.3,0.236,75.632
Myrath,Endure the Silence,0.475,0.961,-4.672,0.0706,0.000225,1.57e-06,0.129,0.48,96.018
Myrath,Storm of Lies,0.439,0.946,-4.357,0.0436,0.000109,9.42e-06,0.127,0.288,113.639
Myrath,Asl,0.304,0.144,-22.854,0.0382,0.68,0.0,0.242,0.288,63.719
Myrath,Born to Survive,0.475,0.957,-4.969,0.123,0.00265,0.00173,0.276,0.314,95.015
Myrath,You’ve Lost Yourself,0.528,0.939,-5.396,0.0864,0.00239,2.21e-06,0.403,0.455,123.988
Myrath,Dance,0.42,0.937,-4.358,0.0968,0.000211,0.0,0.226,0.488,98.208
Myrath,Wicked Dice,0.527,0.948,-5.515,0.0803,0.00049,3.42e-05,0.117,0.257,108.012
Myrath,Monster in My Closet,0.582,0.944,-5.653,0.08,0.00962,4.86e-06,0.0973,0.374,107.004
Myrath,Lili Twil,0.448,0.808,-5.473,0.0576,0.000504,0.000127,0.343,0.35,144.038
Myrath,No Holding Back,0.454,0.953,-4.758,0.0832,0.00243,0.000938,0.331,0.301,145.973
Myrath,Stardust,0.204,0.818,-6.512,0.044,0.0813,2.57e-06,0.143,0.11,88.015
Myrath,Mersal,0.413,0.875,-5.975,0.0645,0.000657,1.06e-06,0.26,0.376,154.993
Myrath,Darkness Arise,0.394,0.925,-5.366,0.0905,0.00011,7.12e-05,0.0754,0.259,98.734
Myrath,Shehili,0.324,0.886,-6.215,0.0482,0.0168,1.92e-06,0.125,0.231,97.564
Watchhouse,Golden Embers,0.651,0.17,-16.259,0.0316,0.869,0.00391,0.113,0.323,119.017
Watchhouse,The Wolves,0.539,0.34,-14.21,0.0373,0.859,0.0349,0.129,0.352,156.662
Watchhouse,Into the Sun,0.624,0.255,-13.415,0.0296,0.766,0.212,0.117,0.251,112.128
Watchhouse,Like You Used To,0.638,0.374,-14.052,0.0308,0.85,0.0189,0.125,0.502,86.014
Watchhouse,Mother Deer,0.626,0.0457,-19.83,0.05,0.975,0.00369,0.116,0.382,125.376
Watchhouse,Lonely All the Time,0.708,0.341,-11.362,0.0366,0.752,0.000105,0.33,0.679,117.453
Watchhouse,When She's Feeling Blue,0.646,0.0685,-18.098,0.0306,0.938,0.0118,0.359,0.15,109.207
Watchhouse,Late September,0.667,0.191,-14.799,0.0365,0.84,0.00329,0.0976,0.276,119.492
Watchhouse,Suspended in Heaven,0.486,0.263,-13.007,0.0315,0.901,0.000928,0.112,0.348,163.909
Watchhouse,Time We Made Time,0.474,0.0715,-18.612,0.0334,0.892,0.00653,0.117,0.103,108.154
Watchhouse,Hey Stranger,0.615,0.307,-10.199,0.0306,0.902,0.0161,0.0972,0.33,94.965
Watchhouse,Wildfire,0.648,0.352,-10.11,0.0278,0.692,0.266,0.106,0.173,121.459
Watchhouse,Picking Up Pieces,0.613,0.333,-8.675,0.0279,0.4,0.000915,0.111,0.221,128.889
Watchhouse,Lonesome Whistle,0.48,0.496,-8.505,0.0298,0.68,0.0149,0.111,0.222,89.828
Watchhouse,Echo,0.616,0.345,-9.685,0.0289,0.845,0.0016,0.0771,0.221,96.471
Watchhouse,Cold Lover's Waltz,0.543,0.197,-11.958,0.0299,0.846,0.000992,0.104,0.184,111.58
Watchhouse,My Blinded Heart,0.692,0.424,-8.364,0.0276,0.765,0.00872,0.098,0.318,122.298
Watchhouse,Hard Travelin',0.453,0.78,-5.969,0.0398,0.173,0.3,0.0927,0.665,183.278
Watchhouse,Gospel Shoes,0.645,0.499,-9.678,0.0241,0.831,0.0386,0.102,0.497,103.466
